Id,Category
8593,0
8594,1
8595,1
8596,0
8597,0
8598,0
8599,0
8600,0
8601,1
8602,0
8603,1
8604,1
8605,1
8606,0
8607,1
8608,0
8609,0
8610,1
8611,1
8612,0
8613,0
8614,1
8615,0
8616,1
8617,1
8618,0
8619,1
8620,0
8621,1
8622,0
8623,1
8624,0
8625,1
8626,1
8627,1
8628,0
8629,0
8630,0
8631,1
8632,1
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,1
8641,1
8642,0
8643,0
8644,0
8645,0
8646,1
8647,0
8648,1
8649,0
8650,0
8651,1
8652,0
8653,1
8654,0
8655,1
8656,1
8657,0
8658,0
8659,0
8660,0
8661,1
8662,0
8663,0
8664,0
8665,1
8666,1
8667,0
8668,0
8669,1
8670,0
8671,0
8672,0
8673,0
8674,0
8675,1
8676,1
8677,0
8678,1
8679,0
8680,0
8681,0
8682,1
8683,0
8684,1
8685,0
8686,0
8687,0
8688,0
8689,0
8690,0
8691,0
8692,0
8693,1
8694,0
8695,1
8696,1
8697,1
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,1
8710,1
8711,0
8712,1
8713,0
8714,1
8715,0
8716,0
8717,0
8718,1
8719,1
8720,0
8721,0
8722,0
8723,1
8724,1
8725,0
8726,1
8727,0
8728,0
8729,1
8730,1
8731,0
8732,1
8733,0
8734,0
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,1
8743,0
8744,0
8745,0
8746,1
8747,0
8748,0
8749,0
8750,1
8751,0
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,1
8759,0
8760,1
8761,0
8762,1
8763,0
8764,0
8765,0
8766,1
8767,0
8768,0
8769,0
8770,1
8771,0
8772,1
8773,1
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,1
8784,1
8785,0
8786,1
8787,0
8788,0
8789,0
8790,0
8791,0
8792,0
8793,0
8794,0
8795,0
8796,1
8797,0
8798,1
8799,0
8800,0
8801,0
8802,0
8803,0
8804,0
8805,1
8806,0
8807,0
8808,0
8809,0
8810,0
8811,1
8812,0
8813,0
8814,1
8815,0
8816,0
8817,0
8818,0
8819,0
8820,1
8821,1
8822,0
8823,0
8824,0
8825,1
8826,0
8827,1
8828,0
8829,1
8830,0
8831,1
8832,0
8833,1
8834,1
8835,0
8836,1
8837,0
8838,0
8839,0
8840,1
8841,0
8842,0
8843,0
8844,0
8845,1
8846,0
8847,0
8848,1
8849,1
8850,0
8851,0
8852,1
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,1
8860,1
8861,1
8862,0
8863,1
8864,0
8865,0
8866,0
8867,0
8868,0
8869,0
8870,1
8871,0
8872,1
8873,0
8874,0
8875,1
8876,1
8877,0
8878,1
8879,1
8880,0
8881,0
8882,1
8883,0
8884,0
8885,1
8886,0
8887,1
8888,0
8889,0
8890,1
8891,0
8892,0
8893,1
8894,1
8895,0
8896,1
8897,0
8898,1
8899,0
8900,1
8901,1
8902,0
8903,0
8904,1
8905,0
8906,1
8907,1
8908,0
8909,1
8910,0
8911,1
8912,0
8913,1
8914,1
8915,0
8916,1
8917,1
8918,0
8919,1
8920,1
8921,1
8922,0
8923,1
8924,0
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,1
8935,0
8936,0
8937,0
8938,0
8939,1
8940,1
8941,1
8942,1
8943,0
8944,0
8945,1
8946,0
8947,1
8948,0
8949,0
8950,0
8951,1
8952,0
8953,0
8954,0
8955,0
8956,1
8957,1
8958,0
8959,1
8960,0
8961,0
8962,1
8963,0
8964,0
8965,1
8966,1
8967,0
8968,0
8969,0
8970,0
8971,0
8972,1
8973,0
8974,0
8975,0
8976,1
8977,1
8978,0
8979,0
8980,1
8981,1
8982,0
8983,0
8984,0
8985,0
8986,1
8987,0
8988,1
8989,0
8990,0
8991,0
8992,1
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,1
9001,1
9002,0
9003,0
9004,1
9005,1
9006,0
9007,0
9008,0
9009,0
9010,1
9011,1
9012,0
9013,0
9014,1
9015,0
9016,0
9017,1
9018,1
9019,0
9020,1
9021,0
9022,0
9023,1
9024,1
9025,0
9026,1
9027,0
9028,0
9029,1
9030,1
9031,0
9032,0
9033,0
9034,1
9035,0
9036,0
9037,0
9038,1
9039,1
9040,0
9041,1
9042,1
9043,1
9044,1
9045,1
9046,0
9047,1
9048,1
9049,0
9050,1
9051,1
9052,0
9053,0
9054,0
9055,0
9056,0
9057,1
9058,1
9059,0
9060,0
9061,0
9062,1
9063,1
9064,1
9065,1
9066,1
9067,1
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,1
9075,1
9076,0
9077,1
9078,0
9079,0
9080,0
9081,0
9082,1
9083,0
9084,1
9085,0
9086,0
9087,0
9088,1
9089,0
9090,0
9091,0
9092,1
9093,0
9094,1
9095,0
9096,1
9097,1
9098,0
9099,1
9100,0
9101,0
9102,1
9103,0
9104,0
9105,0
9106,1
9107,0
9108,0
9109,1
9110,0
9111,0
9112,0
9113,1
9114,1
9115,1
9116,1
9117,0
9118,0
9119,0
9120,0
9121,1
9122,0
9123,0
9124,1
9125,0
9126,1
9127,0
9128,0
9129,0
9130,0
9131,0
9132,0
9133,1
9134,0
9135,0
9136,1
9137,1
9138,0
9139,0
9140,0
9141,1
9142,1
9143,1
9144,0
9145,1
9146,0
9147,1
9148,0
9149,0
9150,0
9151,1
9152,1
9153,0
9154,1
9155,1
9156,0
9157,1
9158,0
9159,1
9160,1
9161,1
9162,0
9163,0
9164,1
9165,1
9166,1
9167,0
9168,1
9169,1
9170,1
9171,0
9172,0
9173,1
9174,0
9175,0
9176,1
9177,0
9178,1
9179,0
9180,1
9181,0
9182,0
9183,1
9184,1
9185,0
9186,0
9187,1
9188,0
9189,0
9190,0
9191,1
9192,0
9193,1
9194,0
9195,0
9196,0
9197,1
9198,0
9199,0
9200,0
9201,0
9202,0
9203,1
9204,1
9205,0
9206,0
9207,0
9208,1
9209,0
9210,1
9211,1
9212,1
9213,0
9214,0
9215,1
9216,0
9217,1
9218,1
9219,0
9220,1
9221,0
9222,1
9223,0
9224,1
9225,0
9226,0
9227,1
9228,1
9229,0
9230,1
9231,0
9232,0
9233,0
9234,0
9235,1
9236,1
9237,0
9238,0
9239,0
9240,1
9241,0
9242,0
9243,1
9244,0
9245,0
9246,0
9247,0
9248,0
9249,0
9250,0
9251,0
9252,0
9253,0
9254,0
9255,0
9256,0
9257,1
9258,0
9259,1
9260,0
9261,0
9262,0
9263,1
9264,0
9265,0
9266,1
9267,0
9268,0
9269,0
9270,1
9271,0
9272,1
9273,0
9274,0
9275,1
9276,0
9277,1
9278,0
9279,1
9280,1
9281,0
9282,1
9283,0
9284,1
9285,1
9286,0
9287,1
9288,1
9289,1
9290,1
9291,0
9292,1
9293,1
9294,1
9295,1
9296,0
9297,1
9298,1
9299,1
9300,0
9301,0
9302,0
9303,0
9304,1
9305,1
9306,0
9307,1
9308,1
9309,1
9310,1
9311,1
9312,0
9313,1
9314,1
9315,0
9316,1
9317,0
9318,0
9319,1
9320,0
9321,1
9322,0
9323,0
9324,0
9325,0
9326,1
9327,0
9328,0
9329,1
9330,0
9331,1
9332,0
9333,1
9334,0
9335,1
9336,1
9337,0
9338,0
9339,0
9340,1
9341,1
9342,1
9343,0
9344,1
9345,0
9346,1
9347,1
9348,1
9349,0
9350,0
9351,1
9352,1
9353,0
9354,0
9355,1
9356,0
9357,1
9358,1
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,0
9366,0
9367,0
9368,1
9369,1
9370,0
9371,0
9372,0
9373,0
9374,0
9375,0
9376,0
9377,1
9378,0
9379,1
9380,1
9381,0
9382,1
9383,0
9384,1
9385,1
9386,0
9387,0
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,1
9396,0
9397,1
9398,0
9399,0
9400,1
9401,0
9402,1
9403,0
9404,0
9405,1
9406,1
9407,0
9408,0
9409,1
9410,0
9411,1
9412,1
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,0
9421,1
9422,0
9423,0
9424,1
9425,0
9426,0
9427,0
9428,0
9429,0
9430,0
9431,1
9432,1
9433,0
9434,0
9435,0
9436,1
9437,0
9438,0
9439,1
9440,0
9441,1
9442,1
9443,1
9444,1
9445,0
9446,1
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,0
9454,1
9455,1
9456,1
9457,1
9458,1
9459,1
9460,1
9461,0
9462,0
9463,1
9464,0
9465,0
9466,0
9467,1
9468,1
9469,0
9470,0
9471,0
9472,0
9473,1
9474,1
9475,0
9476,0
9477,0
9478,0
9479,0
9480,1
9481,1
9482,1
9483,1
9484,0
9485,1
9486,0
9487,0
9488,0
9489,0
9490,1
9491,0
9492,0
9493,0
9494,0
9495,0
9496,0
9497,0
9498,0
9499,1
9500,1
9501,1
9502,1
9503,0
9504,0
9505,0
9506,0
9507,1
9508,0
9509,0
9510,0
9511,0
9512,0
9513,0
9514,1
9515,0
9516,1
9517,1
9518,0
9519,0
9520,0
9521,0
9522,1
9523,0
9524,0
9525,0
9526,0
9527,1
9528,0
9529,0
9530,0
9531,0
9532,0
9533,1
9534,0
9535,0
9536,1
9537,0
9538,1
9539,1
9540,0
9541,0
9542,1
9543,1
9544,0
9545,1
9546,0
9547,0
9548,0
9549,0
9550,1
9551,0
9552,0
9553,0
9554,1
9555,0
9556,0
9557,1
9558,0
9559,1
9560,0
9561,0
9562,0
9563,1
9564,0
9565,0
9566,0
9567,0
9568,0
9569,0
9570,0
9571,0
9572,0
9573,1
9574,0
9575,1
9576,0
9577,0
9578,0
9579,0
9580,0
9581,1
9582,1
9583,0
9584,1
9585,0
9586,0
9587,1
9588,1
9589,1
9590,1
9591,1
9592,0
9593,0
9594,1
9595,1
9596,0
9597,1
9598,1
9599,1
9600,0
9601,0
9602,0
9603,1
9604,1
9605,0
9606,0
9607,0
9608,1
9609,1
9610,1
9611,0
9612,0
9613,1
9614,0
9615,0
9616,1
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,0
9624,1
9625,0
9626,0
9627,0
9628,1
9629,0
9630,0
9631,0
9632,1
9633,0
9634,1
9635,1
9636,1
9637,1
9638,1
9639,0
9640,1
9641,1
9642,1
9643,0
9644,0
9645,1
9646,0
9647,1
9648,1
9649,0
9650,0
9651,1
9652,0
9653,1
9654,0
9655,0
9656,0
9657,1
9658,0
9659,0
9660,0
9661,0
9662,0
9663,0
9664,0
9665,0
9666,0
9667,0
9668,1
9669,0
9670,1
9671,1
9672,1
9673,0
9674,0
9675,1
9676,1
9677,1
9678,0
9679,1
9680,0
9681,0
9682,1
9683,1
9684,0
9685,1
9686,0
9687,1
9688,0
9689,0
9690,1
9691,0
9692,0
9693,1
9694,0
9695,0
9696,1
9697,1
9698,0
9699,1
9700,0
9701,0
9702,1
9703,0
9704,0
9705,1
9706,0
9707,0
9708,1
9709,0
9710,0
9711,0
9712,0
9713,1
9714,0
9715,0
9716,0
9717,1
9718,0
9719,0
9720,1
9721,0
9722,1
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,1
9731,1
9732,0
9733,0
9734,1
9735,0
9736,0
9737,1
9738,1
9739,0
9740,1
9741,1
9742,0
9743,1
9744,0
9745,0
9746,1
9747,0
9748,1
9749,0
9750,1
9751,1
9752,0
9753,0
9754,0
9755,0
9756,0
9757,1
9758,1
9759,1
9760,0
9761,1
9762,0
9763,1
9764,0
9765,0
9766,0
9767,0
9768,1
9769,0
9770,0
9771,1
9772,0
9773,0
9774,0
9775,1
9776,1
9777,1
9778,1
9779,0
9780,1
9781,0
9782,0
9783,0
9784,0
9785,0
9786,0
9787,1
9788,1
9789,0
9790,0
9791,0
9792,1
9793,0
9794,0
9795,0
9796,1
9797,1
9798,1
9799,1
9800,1
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,0
9808,1
9809,0
9810,1
9811,0
9812,0
9813,1
9814,0
9815,1
9816,1
9817,1
9818,0
9819,1
9820,1
9821,0
9822,0
9823,1
9824,1
9825,0
9826,1
9827,0
9828,1
9829,0
9830,1
9831,0
9832,0
9833,1
9834,1
9835,0
9836,1
9837,0
9838,1
9839,1
9840,1
9841,1
9842,0
9843,0
9844,1
9845,1
9846,1
9847,0
9848,0
9849,1
9850,0
9851,0
9852,1
9853,0
9854,0
9855,0
9856,0
9857,1
9858,1
9859,1
9860,1
9861,0
9862,1
9863,0
9864,1
9865,1
9866,1
9867,1
9868,0
9869,0
9870,1
9871,0
9872,1
9873,1
9874,1
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,1
9882,0
9883,1
9884,0
9885,1
9886,1
9887,0
9888,0
9889,1
9890,0
9891,1
9892,1
9893,1
9894,1
9895,1
9896,0
9897,1
9898,1
9899,1
9900,0
9901,0
9902,1
9903,0
9904,0
9905,1
9906,1
9907,0
9908,0
9909,0
9910,0
9911,0
9912,1
9913,0
9914,1
9915,1
9916,0
9917,0
9918,0
9919,1
9920,0
9921,1
9922,0
9923,1
9924,0
9925,0
9926,0
9927,0
9928,0
9929,0
9930,0
9931,0
9932,1
9933,0
9934,1
9935,1
9936,0
9937,1
9938,0
9939,0
9940,0
9941,1
9942,0
9943,0
9944,1
9945,0
9946,0
9947,0
9948,0
9949,0
9950,1
9951,0
9952,0
9953,0
9954,1
9955,1
9956,0
9957,0
9958,0
9959,0
9960,0
9961,1
9962,0
9963,0
9964,1
9965,1
9966,1
9967,1
9968,0
9969,0
9970,0
9971,0
9972,1
9973,0
9974,1
9975,0
9976,0
9977,0
9978,0
9979,1
9980,1
9981,1
9982,1
9983,1
9984,0
9985,1
9986,0
9987,0
9988,1
9989,0
9990,0
9991,1
9992,0
9993,0
9994,0
9995,0
9996,0
9997,1
9998,0
9999,0
